"time","kokonaiskulutus","pientuotanto","tehoreservi","tuulivoima","vesivoima","ydinvoima","yhteistuotanto_kaukolämpö","yhteistuotanto_teollisuus","vienti","kokonaistuotanto"
"2019-12-07 15:00:00",10574,71.3,0.1,530.97,1503.8,2798.2,1533,1250.6,NA,NA
"2019-12-07 16:00:00",10617,71.3,0.1,536.5,1624.4,2794.5,1519.2,1290.4,NA,NA
"2019-12-07 17:00:00",10467,71.3,0.1,497.01,1619.6,2795.8,1488,1289.7,NA,NA
"2019-12-07 18:00:00",10078,71.3,0.1,449.49,1440.3,2796.6,1475.5,1271.2,NA,NA
"2019-12-07 19:00:00",9797.5,71.3,0.1,446.99,1244.4,2796,1455,1283,NA,NA
"2019-12-07 20:00:00",9995.7,71.3,0.1,477,1205.8,2794.7,1409.2,1265.5,NA,NA
"2019-12-07 21:00:00",9652.2,73.2,0.1,563,1050.9,2794,1393.7,1258.8,NA,NA
"2019-12-07 22:00:00",9271,73.2,0.1,579.53,971.06,2795.8,1365.9,1255.1,NA,NA
"2019-12-07 23:00:00",9030.4,73.2,0.1,560,909.02,2800.5,1321.5,1254.6,NA,NA
"2019-12-08",8829.9,73.2,0.1,593,821.9,2798.7,1320.2,1247.6,NA,NA
"2019-12-08 01:00:00",8737.3,73.2,0.1,691.01,795.51,2798.5,1332.6,1277,NA,NA
"2019-12-08 02:00:00",8781.9,75.2,0.1,678.48,811.36,2797.5,1344,1265.7,NA,NA
"2019-12-08 03:00:00",8887.4,75.2,0.1,675.97,839.31,2797.4,1353.4,1264.4,NA,NA
"2019-12-08 04:00:00",9083.1,75.2,0.1,647,942.42,2801.3,1393.2,1280.7,NA,NA
"2019-12-08 05:00:00",9185.9,75.2,0.1,590.5,1156.2,2798.4,1496.9,1314.4,NA,NA
"2019-12-08 06:00:00",9482.9,75.2,0.1,589.47,1158,2797.4,1521.4,1310.3,NA,NA
"2019-12-08 07:00:00",9550.6,77.6,0.1,488.98,1436.8,2796.9,1624.3,1299.8,NA,NA
"2019-12-08 08:00:00",9770.1,77.6,0.1,438.99,1372.2,2797.9,1680.8,1347.9,NA,NA
"2019-12-08 09:00:00",9824.8,75.6,0.1,460.48,1282.2,2796.4,1717.5,1296.7,NA,NA
"2019-12-08 10:00:00",9895.6,75.6,0.1,421.01,1355.2,2798.5,1751.3,1361.9,NA,NA
"2019-12-08 11:00:00",9798,75.6,0.1,404.48,1273,2795.6,1699.9,1279.5,NA,NA
"2019-12-08 12:00:00",9890.4,77.5,0.1,374.97,1261.2,2797.8,1718.4,1313.8,NA,NA
"2019-12-08 13:00:00",10277,79.6,0.1,383,1217.6,2798.8,1707.9,1260.8,NA,NA
"2019-12-08 14:00:00",10365,77.5,0.1,367.49,1401.2,2798.5,1696.4,1323,NA,NA
"2019-12-08 15:00:00",10426,79.6,0.1,436,1585.7,2797.4,1706.5,1279.6,NA,NA
"2019-12-08 16:00:00",10428,81.5,0.1,501.48,1487.6,2800,1711.4,1274.6,NA,NA
"2019-12-08 17:00:00",10415,81.5,0.1,619.5,1456,2799.1,1703.2,1242.1,NA,NA
"2019-12-08 18:00:00",10096,79.2,0.1,634.49,1307.4,2797.6,1687.7,1192.6,NA,NA
"2019-12-08 19:00:00",9595.4,77.3,0.1,752,1140.4,2799.7,1600.2,1253.7,NA,NA
"2019-12-08 20:00:00",9873.1,77.3,0.1,799,1245.2,2797.3,1470.2,1247.1,NA,NA
"2019-12-08 21:00:00",9495,75.2,0.1,874.02,1057.7,2797.9,1404.7,1222.2,NA,NA
"2019-12-08 22:00:00",8997,75.2,0.1,948.01,930.79,2798.7,1313,1218.6,NA,NA
"2019-12-08 23:00:00",8743.5,75.2,0.1,1079,736.65,2798,1327.6,1255,NA,NA
"2019-12-09",8452.3,73.2,0.1,1236,755.19,2795.3,1297.6,1234.1,NA,NA
"2019-12-09 01:00:00",8436.9,73.2,0.1,1259.5,725.13,2798.7,1273.8,1254.5,NA,NA
"2019-12-09 02:00:00",8628.8,73.2,0.1,1298,769.59,2799.3,1264.1,1298.8,NA,NA
"2019-12-09 03:00:00",8897.4,72.3,0.1,1283,980.05,2797.5,1251.4,1251.1,NA,NA
"2019-12-09 04:00:00",9622.3,72.3,0.1,1240.5,1281.6,2799.1,1536.2,1283.1,NA,NA
"2019-12-09 05:00:00",10063,74.4,0.1,1175,1507.6,2797.3,1657,1252.7,NA,NA
"2019-12-09 06:00:00",10336,72.3,0.1,1090,1662.4,2800.4,1717.1,1248.2,NA,NA
"2019-12-09 07:00:00",10195,73.5,0.1,992.03,1718,2801.1,1738.9,1275.6,NA,NA
"2019-12-09 08:00:00",10117,72.6,0.1,969.53,1858.7,2799.2,1739.4,1245.5,NA,NA
"2019-12-09 09:00:00",10128,70.5,0.1,887.51,1532.7,2797.7,1742.3,1261.3,NA,NA
"2019-12-09 10:00:00",10159,72.6,0.1,925.03,1515.2,2799.7,1764.1,1274.6,NA,NA
"2019-12-09 11:00:00",10113,72.6,0.1,911.03,1784.3,2796.3,1761.6,1306.3,NA,NA
"2019-12-09 12:00:00",10220,74.8,0.1,892.49,1876.6,2796.9,1754.8,1257.7,NA,NA
"2019-12-09 13:00:00",10525,74.8,0.1,758.44,2039.1,2797.7,1891.2,1260.8,NA,NA
"2019-12-09 14:00:00",10520,74.8,0.1,694,2208.2,2799.9,1947.8,1253,NA,NA
"2019-12-09 15:00:00",10434,74.8,0.1,666.5,2045.7,2797,1997.3,1274,NA,NA
"2019-12-09 16:00:00",10442,76.9,0.1,639.01,1928.5,2801,1917.4,1330.5,NA,NA
"2019-12-09 17:00:00",10354,76.9,0.1,647.49,1826.5,2797.7,1874.4,1262,NA,NA
"2019-12-09 18:00:00",10034,76.9,0.1,653,1429.2,2797.1,1805,1269.3,NA,NA
"2019-12-09 19:00:00",9579.4,76.9,0.1,684.46,1262.9,2799,1760.4,1276.8,NA,NA
"2019-12-09 20:00:00",9843.4,80.8,0.1,753.03,1071.9,2796.8,1736.8,1253.6,NA,NA
"2019-12-09 21:00:00",9507.4,82.7,0.1,683.49,956.24,2796.2,1741.7,1242.6,NA,NA
"2019-12-09 22:00:00",9093.6,86.5,0.1,636.52,832.39,2798.1,1691.3,1249.8,NA,NA
"2019-12-09 23:00:00",8872.7,88.5,0.1,666.51,953.69,2797,1514,1230,NA,NA
"2019-12-10",8746,92.9,0.1,708,816.58,2798.1,1513.3,1256.6,NA,NA
"2019-12-10 01:00:00",8765.3,96.8,0.1,730.03,839.1,2799.6,1568.7,1273.3,NA,NA
"2019-12-10 02:00:00",8886.9,101.66,0.1,703,1014.4,2798.8,1642.9,1243.1,NA,NA
"2019-12-10 03:00:00",9375.9,109.6,0.1,704,1178.2,2798.4,1784.8,1287.1,NA,NA
"2019-12-10 04:00:00",10403,114.5,0.1,753.98,1323.6,2799,2024.7,1273.9,NA,NA
"2019-12-10 05:00:00",10852,118.8,0.1,768,1598.8,2796.7,2186.5,1283.2,NA,NA
"2019-12-10 06:00:00",11165,123.6,0.1,650,1947.1,2798.3,2243,1286.5,NA,NA
"2019-12-10 07:00:00",10935,140.72,0.1,630,2011.2,2798,2254.7,1326.1,NA,NA
"2019-12-10 08:00:00",10947,129.6,0.1,572.53,2000.3,2797.4,2286.4,1272.4,NA,NA
"2019-12-10 09:00:00",10942,127.4,0.1,495,1770.1,2795.9,2235.1,1326.8,NA,NA
"2019-12-10 10:00:00",10916,111.15,0.1,385,1459.2,2797.7,2258.1,1304.9,NA,NA
"2019-12-10 11:00:00",10826,106.44,0.1,367,1879.3,2798.5,2265.2,1280.5,NA,NA
"2019-12-10 12:00:00",11005,131.7,0.1,413.99,1916.8,2797.1,2318.2,1302.7,NA,NA
"2019-12-10 13:00:00",11304,140.9,0.1,392,1972.3,2795.8,2366,1319.1,NA,NA
"2019-12-10 14:00:00",11378,147.9,0.1,370,2090.1,2797.7,2325.5,1272.9,NA,NA
"2019-12-10 15:00:00",11392,149.5,0.1,398,2231.7,2794.9,2333.2,1295.2,NA,NA
"2019-12-10 16:00:00",11370,151.6,0.1,421,2147.9,2797.3,2311.2,1304.1,NA,NA
"2019-12-10 17:00:00",11272,153.6,0.1,580.97,1908.9,2797.2,2249.4,1297.3,NA,NA
"2019-12-10 18:00:00",11004,155.6,0.1,842,1662.6,2796.2,2161.1,1301.1,NA,NA
"2019-12-10 19:00:00",10430,156.36,0.1,1012.5,1347.8,2796.1,2089.3,1299.1,NA,NA
"2019-12-10 20:00:00",10632,154.6,0.1,1215,1112.5,2794.7,2057.6,1289.4,NA,NA
"2019-12-10 21:00:00",10134,152.6,0.1,1304.5,903.43,2795.3,1949.5,1268,NA,NA
"2019-12-10 22:00:00",9675.1,152.2,0.1,1329,710.19,2799.1,1903.6,1272.4,NA,NA
"2019-12-10 23:00:00",9437.9,145.6,0.1,1380,729.37,2797.2,1712.9,1297.3,NA,NA
"2019-12-11",9246.3,141.2,0.1,1412,605.98,2798.8,1598.3,1279.7,NA,NA
"2019-12-11 01:00:00",9143.2,132.2,0.1,1499.9,605.46,2796,1476.6,1264.9,NA,NA
"2019-12-11 02:00:00",9231.1,124.71,0.1,1574,634.08,2797.1,1521.6,1246.3,NA,NA
"2019-12-11 03:00:00",9722.9,119.6,0.1,1591.5,807.98,2797.1,1731.1,1292.4,NA,NA
"2019-12-11 04:00:00",10637,113.3,0.1,1634,1194.4,2795.9,1999.1,1275.3,NA,NA
"2019-12-11 05:00:00",10913,105.3,0.1,1666,1563.7,2797.2,2013.9,1279.7,NA,NA
"2019-12-11 06:00:00",11049,135.8,0.1,1678,1531.2,2796.9,2017,1256.2,NA,NA
"2019-12-11 07:00:00",10860,96.554,0.1,1692,1659.9,2803.1,1993.1,1245.3,NA,NA
"2019-12-11 08:00:00",10781,90.3,0.1,1691,1616.2,2797.9,2009.4,1248.4,NA,NA
"2019-12-11 09:00:00",10677,84.2,0.1,1693.5,1732.9,2798.7,1992.2,1232.3,NA,NA
"2019-12-11 10:00:00",10713,80.3,0.1,1710,1778,2799.1,1956.6,1264,NA,NA
"2019-12-11 11:00:00",10664,78.2,0.1,1711,1776.9,2796.1,1955.9,1228.2,NA,NA
"2019-12-11 12:00:00",10790,76.3,0.1,1733.5,1844.9,2796.5,1992.3,1250.5,NA,NA
"2019-12-11 13:00:00",10930,76.6,0.1,1692,1857,2797.7,1960.7,1207.5,NA,NA
"2019-12-11 14:00:00",10869,76.6,0.1,1688.5,1932.1,2793,1988.3,1204.6,NA,NA
"2019-12-11 15:00:00",10794,76.6,0.1,1655,2015.1,2796.1,1967.3,1163.6,NA,NA
"2019-12-11 16:00:00",10693,74.6,0.1,1599,1936.7,2798.2,1946,1148.8,NA,NA
"2019-12-11 17:00:00",10647,74.6,0.1,1589.5,1843.5,2799.6,1961.9,1132.6,NA,NA
"2019-12-11 18:00:00",10290,74.6,0.1,1551.5,1637.7,2795.4,1928.2,1112.3,NA,NA
"2019-12-11 19:00:00",9659.6,74.6,0.1,1523.5,1443.1,2798.1,1893.2,1129.7,NA,NA
"2019-12-11 20:00:00",9880.6,74.6,0.1,1484,1473,2797.5,1848.3,1101,NA,NA
"2019-12-11 21:00:00",9373.9,74.6,0.1,1421.5,1233.2,2796.8,1719.9,1103.8,NA,NA
"2019-12-11 22:00:00",8862.4,74.6,0.1,1487,1181.1,2797.2,1652.3,1082.3,NA,NA
"2019-12-11 23:00:00",8589.7,74.6,0.1,1484,1082.2,2797,1627.7,1150.4,NA,NA
"2019-12-12",8402.3,74.6,0.1,1412.5,1104,2798.4,1596.1,1079.8,NA,NA
"2019-12-12 01:00:00",8375,74.6,0.1,1323.4,1117.3,2798.9,1605.9,1066.6,NA,NA
"2019-12-12 02:00:00",8593.6,74.6,0.1,1263.5,1077.2,2798.4,1635.1,1097,NA,NA
"2019-12-12 03:00:00",9013.3,74.6,0.1,1309,1163.9,2797.6,1743.9,1108.4,NA,NA
"2019-12-12 04:00:00",9986.5,74.6,0.1,1303.6,1376.4,2797.8,1831.6,1097.1,NA,NA
"2019-12-12 05:00:00",10564,74.6,0.1,1348.5,1746.4,2797.3,1990.3,1128,NA,NA
"2019-12-12 06:00:00",10761,74.6,0.1,1302,2052.8,2797.5,2085.8,1136,NA,NA
"2019-12-12 07:00:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2019-12-12 08:00:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2019-12-12 09:00:00",10703,74.6,0.1,1196,2274.4,2800.1,2203.6,1133.8,NA,NA
"2019-12-12 10:00:00",10732,74.6,0.1,1271.9,2167.3,2798.1,2154.7,1155.9,NA,NA
"2019-12-12 11:00:00",10723,74.5,0.1,1249,2169.7,2800.6,2115,1149.7,NA,NA
"2019-12-12 12:00:00",10788,74.5,0.1,1299,2280.4,2799.7,2084.9,1138.2,NA,NA
"2019-12-12 13:00:00",11045,74.5,0.1,1279,2190,2799.3,2118.9,1138.8,NA,NA
"2019-12-12 14:00:00",11032,74.5,0.1,1303,2288.6,2798.7,2178.8,1134,NA,NA
"2019-12-12 15:00:00",11038,74.5,0.1,1300,2251.5,2800.3,2219.2,1128.2,NA,NA
"2019-12-12 16:00:00",10941,74.5,0.1,1302.5,2300.2,2800,2187.1,1111.9,NA,NA
"2019-12-12 17:00:00",10979,76.5,0.1,1331,2091.2,2796.4,2111.7,1121.3,NA,NA
"2019-12-12 18:00:00",10942,76.5,0.1,1345.5,1673.5,2794.7,2035.6,1126.4,NA,NA
"2019-12-12 19:00:00",10392,76.5,0.1,1364,1522.5,2795.2,1891.8,1100.9,NA,NA
"2019-12-12 20:00:00",10409,76.5,0.1,1305.5,1565.5,2798.4,1817.6,1106.1,NA,NA
"2019-12-12 21:00:00",10295,76.5,0.1,1193,1429.9,2797,1707.9,1103.8,NA,NA
"2019-12-12 22:00:00",9741.9,76.5,0.1,1144,1195,2797,1619.7,1141.1,NA,NA
"2019-12-12 23:00:00",9376.3,76.5,0.1,1175,1134.4,2796.5,1617.8,1125.4,NA,NA
"2019-12-13",9178.9,76.5,0.1,1145,1067.4,2795.6,1590.3,1127.2,NA,NA
"2019-12-13 01:00:00",9097.4,76.5,0.1,1174,1040.8,2797.9,1584.8,1136.9,NA,NA
"2019-12-13 02:00:00",9157.1,76.5,0.1,1147.5,1098.1,2797.8,1606.5,1143.8,NA,NA
"2019-12-13 03:00:00",9517.7,74.6,0.1,1156.6,1142.6,2798.4,1621.7,1174.1,NA,NA
"2019-12-13 04:00:00",10358,74.6,0.1,1140,1562.4,2796.5,1827.1,1131.4,NA,NA
"2019-12-13 05:00:00",11060,74.6,0.1,1093.5,1923.2,2791,2007.9,1150,NA,NA
"2019-12-13 06:00:00",11317,74.6,0.1,1045.4,2391,2794.5,2121.8,1146,NA,NA
"2019-12-13 07:00:00",11282,74.6,0.1,1054,2288.4,2796.2,2129.4,1136.6,NA,NA
"2019-12-13 08:00:00",11116,74.6,0.1,1046,2245.4,2794.3,2148.9,1124.8,NA,NA
"2019-12-13 09:00:00",11065,74.6,0.1,998,2001.4,2794.9,2049.4,1119.3,NA,NA
"2019-12-13 10:00:00",11024,74.6,0.1,933.94,1957.8,2795.4,2039.1,1135.9,NA,NA
"2019-12-13 11:00:00",11104,72.7,0.1,894.49,2191.9,2796.3,2086.4,1144.4,NA,NA
"2019-12-13 12:00:00",10927,72.7,0.1,837,2139.8,2796.3,2062,1163.7,NA,NA
"2019-12-13 13:00:00",11217,72.7,0.1,889.98,2294.3,2795.4,2145.8,1159.3,NA,NA
"2019-12-13 14:00:00",11238,72.7,0.1,832.01,2341.5,2795.3,2155.5,1193.3,NA,NA
"2019-12-13 15:00:00",11138,72.7,0.1,799,2325,2794.8,2170.6,1139.4,NA,NA
"2019-12-13 16:00:00",11104,72.7,0.1,812,2331.2,2796.4,2151.3,1182.1,NA,NA
"2019-12-13 17:00:00",11135,72.7,0.1,786.99,2332.1,2797,2056.5,1149.9,NA,NA
"2019-12-13 18:00:00",10938,72.7,0.1,760.63,1972,2796.8,1914,1147,NA,NA
"2019-12-13 19:00:00",10519,73.6,0.1,769.99,1721.3,2797.4,1775.9,1155.1,NA,NA
"2019-12-13 20:00:00",10414,73.6,0.1,755.45,1647.4,2796.6,1664.5,1165.8,NA,NA
"2019-12-13 21:00:00",10341,73.6,0.1,752.5,1535.5,2797.5,1573.9,1129.9,NA,NA
"2019-12-13 22:00:00",9666.5,73.6,0.1,708.49,1501.6,2795,1461.9,1129.3,NA,NA
"2019-12-13 23:00:00",9287.4,73.6,0.1,706,1284.4,2798.7,1442.2,1165.6,NA,NA
"2019-12-14",9079.9,73.6,0.1,719.99,1174.5,2796.2,1446.8,1138.7,NA,NA
"2019-12-14 01:00:00",9004,73.6,0.1,723.54,1141.1,2796.3,1417.7,1140.5,NA,NA
"2019-12-14 02:00:00",9012.2,73.6,0.1,680.99,1143.8,2798.2,1429.4,1138.3,NA,NA
"2019-12-14 03:00:00",9071,73.6,0.1,690.01,1099.9,2798.4,1426.1,1126.8,NA,NA
"2019-12-14 04:00:00",9226.5,73.6,0.1,696.47,1089.4,2795.8,1432.8,1158.9,NA,NA
"2019-12-14 05:00:00",9395.5,73.6,0.1,685.06,1207.4,2796.9,1465.8,1156.9,NA,NA
"2019-12-14 06:00:00",9807.5,73.6,0.1,691.48,1464.1,2798.6,1574.3,1125.6,NA,NA
"2019-12-14 07:00:00",10006,73.6,0.1,707,1661.7,2797.7,1695.1,1139.8,NA,NA
"2019-12-14 08:00:00",10105,73.6,0.1,662,1624.8,2797,1707.1,1157.8,NA,NA
"2019-12-14 09:00:00",10114,73.6,0.1,676.01,1735.6,2798.3,1717.8,1149,NA,NA
"2019-12-14 10:00:00",10135,73.6,0.1,688,1756.7,2796.4,1734.4,1158.4,NA,NA
"2019-12-14 11:00:00",10233,73.6,0.1,679.44,1789,2798.3,1747.4,1160.8,NA,NA
"2019-12-14 12:00:00",10211,73.6,0.1,724,1793.2,2794.7,1711.5,1170.5,NA,NA
"2019-12-14 13:00:00",10569,73.6,0.1,775.95,1813.6,2800.1,1722.8,1161.7,NA,NA
"2019-12-14 14:00:00",10654,73.6,0.1,830.47,1882,2795.5,1728.6,1171.7,NA,NA
"2019-12-14 15:00:00",10844,73.6,0.1,887.5,1859.3,2796.3,1739.9,1151.8,NA,NA
"2019-12-14 16:00:00",10834,73.6,0.1,878.53,1857.8,2796.3,1690.5,1168.1,NA,NA
"2019-12-14 17:00:00",10856,73.6,0.1,856.96,1748.2,2796.5,1689.8,1170.2,NA,NA
"2019-12-14 18:00:00",10434,73.6,0.1,897.06,1561.7,2797.5,1671.9,1174.3,NA,NA
"2019-12-14 19:00:00",10030,73.6,0.1,893.01,1366.4,2797.6,1627.7,1161.1,NA,NA
"2019-12-14 20:00:00",10189,73.6,0.1,949.45,1389.9,2798.2,1572.6,1163.2,NA,NA
"2019-12-14 21:00:00",10128,73.6,0.1,1001,1364.7,2797.7,1449.4,1145.8,NA,NA
"2019-12-14 22:00:00",9629.8,73.6,0.1,971,1243.7,2795.9,1403.6,1151.9,NA,NA
"2019-12-14 23:00:00",9179.3,73.6,0.1,1025,1279.2,2794.6,1415.8,1136.7,NA,NA
"2019-12-15",8921.1,75.5,0.1,1071,1281.9,2795.7,1387,1146.7,NA,NA
"2019-12-15 01:00:00",8765.4,75.5,0.1,1016.5,1223.3,2797.2,1389.4,1137.3,NA,NA
"2019-12-15 02:00:00",8874.4,75.5,0.1,953.99,1296.4,2798.8,1391,1145.9,NA,NA
"2019-12-15 03:00:00",8923.9,75.5,0.1,942.04,1300.9,2799.2,1404.7,1163.7,NA,NA
"2019-12-15 04:00:00",9014.9,75.5,0.1,918.49,1213.6,2798.5,1388.9,1111.4,NA,NA
"2019-12-15 05:00:00",9182,75.5,0.1,908.6,1199.3,2798.3,1421.7,1135,NA,NA
"2019-12-15 06:00:00",9422.4,75.5,0.1,922.01,1420.2,2798.2,1447.2,1174.5,NA,NA
"2019-12-15 07:00:00",9591.3,75.5,0.1,892,1593.3,2797.8,1541.3,1138.1,NA,NA
"2019-12-15 08:00:00",9622.9,75.5,0.1,892,1658.1,2797.6,1601.5,1117.7,NA,NA
"2019-12-15 09:00:00",9807.6,75.5,0.1,870.97,1588.4,2799.7,1597.4,1136.8,NA,NA
"2019-12-15 10:00:00",9938.1,75.5,0.1,931,1611.3,2798.4,1632.1,1125.7,NA,NA
"2019-12-15 11:00:00",9912.1,75.5,0.1,950.97,1637.6,2800.1,1625.6,1126,NA,NA
"2019-12-15 12:00:00",9857.6,75.5,0.1,928.01,1659.3,2798,1630.4,1147.8,NA,NA
"2019-12-15 13:00:00",10148,75.5,0.1,920.01,1744.6,2794.7,1518,1141.9,NA,NA
"2019-12-15 14:00:00",10396,75.5,0.1,911,1675.3,2795.4,1526.3,1169.4,NA,NA
"2019-12-15 15:00:00",10286,75.5,0.1,868.51,1841.1,2796.8,1601.9,1146.2,NA,NA
"2019-12-15 16:00:00",10410,75.5,0.1,791,1861.2,2798.4,1610.8,1173,NA,NA
"2019-12-15 17:00:00",10419,75.5,0.1,771,1724.2,2798,1600.4,1148.6,NA,NA
"2019-12-15 18:00:00",10262,73.5,0.1,738.03,1675.8,2798.2,1565.9,1160,NA,NA
"2019-12-15 19:00:00",9892.1,73.5,0.1,620.5,1762,2797.1,1525.3,1154.3,NA,NA
"2019-12-15 20:00:00",10147,73.5,0.1,589.99,1674.3,2795.2,1475.8,1149,NA,NA
"2019-12-15 21:00:00",10086,73.5,0.1,559.5,1532.5,2797.4,1435.2,1177,NA,NA
"2019-12-15 22:00:00",9652.5,73.5,0.1,534.97,1170.1,2800.3,1412.9,1167.3,NA,NA
"2019-12-15 23:00:00",9280.8,73.5,0.1,478.52,1167.5,2797.7,1413.4,1159,NA,NA
"2019-12-16",9040.6,73.5,0.1,437,1168.9,2796.2,1401.3,1154.3,NA,NA
"2019-12-16 01:00:00",9003.3,73.5,0.1,364,1161.9,2797.9,1248.5,1137.7,NA,NA
"2019-12-16 02:00:00",9108.6,73.5,0.1,327.52,1358.7,2797.6,1060.4,1138.5,NA,NA
"2019-12-16 03:00:00",9397.5,73.6,0.1,280,1423.2,2798.9,1105.3,1158.2,NA,NA
"2019-12-16 04:00:00",10164,73.6,0.1,251,1883,2798.8,1318.1,1177.5,NA,NA
"2019-12-16 05:00:00",10734,73.6,0.1,212,2077.8,2797.1,1555.3,1177.2,NA,NA
"2019-12-16 06:00:00",11093,73.6,0.1,193.98,2265.5,2794.7,1921.9,1160.7,NA,NA
"2019-12-16 07:00:00",11144,73.6,0.1,182,2239.2,2800.4,1899.8,1178,NA,NA
"2019-12-16 08:00:00",10864,85.7,0.1,186,1973.3,2795.9,1960.7,1178.2,NA,NA
"2019-12-16 09:00:00",10964,85.7,0.1,205,1800.4,2797.4,1913.8,1186.6,NA,NA
"2019-12-16 10:00:00",10870,81.6,0.1,206,1811.9,2798.4,1873.8,1188.9,NA,NA
"2019-12-16 11:00:00",10825,78.4,0.1,200,2128.9,2798.6,1958.6,1203.1,NA,NA
"2019-12-16 12:00:00",10842,75.9,0.1,198.49,2194,2796.9,2030,1202.8,NA,NA
"2019-12-16 13:00:00",11161,84.6,0.1,248.99,2183.3,2798.8,2086.7,1212.9,NA,NA
"2019-12-16 14:00:00",11262,84.6,0.1,314,2270.8,2799.6,2081,1211.8,NA,NA
"2019-12-16 15:00:00",11217,84.6,0.1,328.04,2222,2797.3,2016.1,1274.2,NA,NA
"2019-12-16 16:00:00",11118,84.6,0.1,334.99,2173.3,2800,2025.8,1301.8,NA,NA
"2019-12-16 17:00:00",11037,84.7,0.1,315,2180.4,2795.5,2021.1,1268.5,NA,NA
"2019-12-16 18:00:00",10908,74.7,0.1,316.54,1760.3,2796.9,1861.7,1280.3,NA,NA
"2019-12-16 19:00:00",10604,74.7,0.1,290.01,1489.7,2797.9,1756.1,1312.6,NA,NA
"2019-12-16 20:00:00",10534,74.7,0.1,274.51,1667.8,2800.8,1614.6,1248.3,NA,NA
"2019-12-16 21:00:00",10235,74.7,0.1,281.51,1598.6,2797.1,1617.4,1243.9,NA,NA
"2019-12-16 22:00:00",9800,74.7,0.1,234,1431,2796,1600.2,1275.4,NA,NA
"2019-12-16 23:00:00",9399.2,74.7,0.1,220.5,1223.3,2798.8,1575.9,1221.5,NA,NA
"2019-12-17",9258.2,74.7,0.1,234.5,1240.6,2799.2,1572.7,1246.1,NA,NA
"2019-12-17 01:00:00",9065.2,74.7,0.1,237,1181.6,2798.1,1580.4,1208.1,NA,NA
"2019-12-17 02:00:00",9126.6,74.7,0.1,246,1146.2,2798.2,1587.5,1234.4,NA,NA
"2019-12-17 03:00:00",9330.8,74.7,0.1,304,1228.9,2797.2,1623.6,1212.5,NA,NA
"2019-12-17 04:00:00",10120,74.7,0.1,313.01,1591.1,2797.7,1813.1,1237.8,NA,NA
"2019-12-17 05:00:00",10692,74.7,0.1,321.01,1878.3,2798.6,1945.3,1239.4,NA,NA
"2019-12-17 06:00:00",10914,84.5,0.1,357.5,1990.4,2797.5,1981.6,1248.6,NA,NA
"2019-12-17 07:00:00",11012,84.5,0.1,412.98,2101.9,2799.2,1927.9,1290.2,NA,NA
"2019-12-17 08:00:00",10749,83.7,0.1,422,2048.7,2800,1966.8,1253.6,NA,NA
"2019-12-17 09:00:00",10827,83.7,0.1,385.51,1767.6,2797.9,1840.5,1287.2,NA,NA
"2019-12-17 10:00:00",10939,73.2,0.1,437.99,1877.9,2800.6,1772,1262.5,NA,NA
"2019-12-17 11:00:00",10815,82.1,0.1,435.96,2083.7,2796.2,1917.2,1240,NA,NA
"2019-12-17 12:00:00",10792,73.6,0.1,433.5,2199.4,2798.1,1958.6,1210,NA,NA
"2019-12-17 13:00:00",11099,73.6,0.1,448.48,2147.8,2800.5,1995.2,1250.6,NA,NA
"2019-12-17 14:00:00",11133,82.5,0.1,436,2277.1,2799.7,2054.4,1205.2,NA,NA
"2019-12-17 15:00:00",11027,82.5,0.1,402.01,2029.6,2797.7,2062.5,1248.5,NA,NA
"2019-12-17 16:00:00",10940,82.5,0.1,405.98,2037.5,2796.7,1998.6,1226.5,NA,NA
"2019-12-17 17:00:00",10957,82.5,0.1,448.48,2064.4,2799.6,2013.4,1211.6,NA,NA
"2019-12-17 18:00:00",10902,82.5,0.1,445.99,1752.2,2797.1,1860.4,1227.5,NA,NA
"2019-12-17 19:00:00",10620,73.6,0.1,474.51,1454.6,2796.8,1703.2,1281.1,NA,NA
"2019-12-17 20:00:00",10516,73.6,0.1,500.01,1550.5,2798.5,1665.9,1208.4,NA,NA
"2019-12-17 21:00:00",10269,73.6,0.1,476.51,1354.1,2799.5,1637.4,1194.6,NA,NA
"2019-12-17 22:00:00",9731.6,73.6,0.1,473.48,1218.9,2798.5,1548,1196,NA,NA
"2019-12-17 23:00:00",9474.2,73.6,0.1,522.02,1249.9,2798.9,1443.6,1190.8,NA,NA
"2019-12-18",9214.4,73.6,0.1,510.47,1135.7,2796.2,1431.2,1202.9,NA,NA
"2019-12-18 01:00:00",9228.3,73.6,0.1,516,1086.5,2797.3,1436.9,1236,NA,NA
"2019-12-18 02:00:00",9199.8,73.6,0.1,494.01,1047.2,2801.4,1453.6,1191.2,NA,NA
"2019-12-18 03:00:00",9595.5,73.6,0.1,473.49,1272.4,2798.1,1513.6,1192.6,NA,NA
"2019-12-18 04:00:00",10282,73.6,0.1,448.06,1678.1,2794,1753,1227,NA,NA
"2019-12-18 05:00:00",10829,73.6,0.1,436.98,1920.2,2797.8,1894.5,1251.8,NA,NA
"2019-12-18 06:00:00",11030,73.6,0.1,364.5,2253.1,2799.3,1946.3,1225.9,NA,NA
"2019-12-18 07:00:00",11233,75.6,0.1,298,2275.1,2797.8,1975.5,1241.2,NA,NA
